latitude,longitude,url,Name,Beds,Visitors,Bathrooms,Bedrooms,Amenities,PricePerNight,Total_Price,#_of_Amenities
38.2033,20.48818,https://www.airbnb.gr/rooms/2498317?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Διαμερίσματα Ionian View,3,4,1,1,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Πάρκο/κούνια ταξιδιού', 'Κάγκελα ασφαλείας για μωρά', 'Κλιματισμός', 'Θέρμανση', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Φρυγανιέρα', 'Ταψί', 'Τραπεζαρία', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",108,1075,35
38.08958,20.70506,https://www.airbnb.gr/rooms/47576268?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Αγροτόσπιτο Μπουκαμβίλια,3,4,1,2,"['Πιστολάκι μαλλιών', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Ιδιωτική είσοδος']",96,952,11
38.20519,20.49032,https://www.airbnb.gr/rooms/33224370?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,ArtStudioKefaloniaTRAMONTO-accoglienza-natura-arte,2,3,1,1,"['Θέα στον κόλπο', 'Θέα σε αυλή', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Πιστολάκι μαλλιών', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Απλώστρα ρούχων', 'Θησαυροφυλάκιο', 'Κουνουπιέρα', 'Χώρος αποθήκευσης ρούχων: ντουλάπα και συρταριέρα', 'Κεντρικός κλιματισμός', 'Φορητοί ανεμιστήρες', 'Θέρμανση', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Εστία από ανοξείδωτο ατσάλι', 'Βραστήρας', 'Καφετιέρα', 'Καφές', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπεται το κάπνισμα']",70,692,45
38.1688,20.4935,https://www.airbnb.gr/rooms/659286228728264075?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,διαμέρισμα της Valeria1,1,3,5,1,"['Πιστολάκι μαλλιών', 'Πλυντήριο ρούχων', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ο οικοδεσπότης σας υποδέχεται']",58,576,10
38.1207,20.5182,https://www.airbnb.gr/rooms/37542803?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Joya 's Little Farm Cottage,3,2,1,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Παιδικά μαχαιροπήρουνα', 'Κεντρικός κλιματισμός', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",65,644,30
38.2048,20.4376,https://www.airbnb.gr/rooms/26464736?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Elena 's Traditional House,4,5,1,2,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κεντρικός κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουζίνα', 'Ιδιωτική είσοδος', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κλειδαριά με πληκτρολόγιο']",85,846,19
38.2896,20.4821,https://www.airbnb.gr/rooms/670886191368032024?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Golden Sunset,2,4,1,2,"['Θέα σε παραλία', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Εσωτερικό τζάκι', 'Wifi', 'Κουζίνα', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται το κάπνισμα', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",87,870,19
38.2348,20.3783,https://www.airbnb.gr/rooms/703451111713832509?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Άνετο σπίτι με μεγάλο κήπο.,1,2,1,1,"['Ντους εξωτερικού χώρου', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Κουνουπιέρα', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Κεντρικός κλιματισμός', 'Εσωτερικό τζάκι', 'Κουτί πρώτων βοηθειών', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Εστία από ανοξείδωτο ατσάλι', 'Φούρνος από ανοξείδωτο ατσάλι', 'Βραστήρας', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Ταψί', 'Μίξερ', 'Τραπεζαρία', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Ο οικοδεσπότης σας υποδέχεται', 'Διατίθενται υπηρεσίες καθαρισμού κατά τη διάρκεια της διαμονής']",107,1063,34
38.16768,20.49511,https://www.airbnb.gr/rooms/27453404?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Valeria 's Apartment s. 2,1,2,5,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Δωρεάν πάρκινγκ στον δρόμο']",59,588,18
38.46168,20.57406,https://www.airbnb.gr/rooms/13316779?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Αίθουσα Πανσιόν Janet Art,2,2,1,1,"['Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Wifi', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",74,734,4
38.34467,20.71741,https://www.airbnb.gr/rooms/36512899?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Βίλα Περαχώρι,5,5,2,2,"['Σαμπουάν', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Τηλεόραση', 'Κλιματισμός', 'Κουζίνα', 'Ιδιωτική είσοδος', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα']",70,693,11
38.2545,20.6524,https://www.airbnb.gr/rooms/34493962?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Prince Studios, Στούντιο στη θάλασσα, θέα στη θάλασσα 50μ από τη θάλασσα",2,2,1,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",116,1152,23
38.1252,20.4988,https://www.airbnb.gr/rooms/31704951?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Στούντιο Alkmini,1,2,1,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι']",59,582,15
38.3024,20.5965,https://www.airbnb.gr/rooms/825752617955010933?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Korali,4,4,2,2,"['Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",134,1340,6
38.4125,20.6518,https://www.airbnb.gr/rooms/27597486?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Top Floor Apartment, Villa Comninai",3,4,1,2,"['Θέα στη θάλασσα', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Εσωτερικό τζάκι', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα']",65,650,26
38.2297,20.4313,https://www.airbnb.gr/rooms/51938205?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Casa Luminosa Guesthouse,2,3,5,1,"['Μπανιέρα', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Βιβλία και αναγνωστικό υλικό', 'Επιτραπέζια παιχνίδια', 'Κλιματισμός', 'Φορητοί ανεμιστήρες', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα: Nespresso', 'Ποτήρια κρασιού', 'Ταψί', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",94,940,39
38.1768,20.5752,https://www.airbnb.gr/rooms/825347577365793384?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Στούντιο για δύο άτομα με κουζίνα,1,2,1,1,"['Θέα σε αυλή', 'Θέα στο βουνό', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Βιβλία και αναγνωστικό υλικό', 'Βρεφική κούνια - διατίθεται κατόπιν αιτήματος', 'Καλύμματα για πρίζες', 'Επιτραπέζια παιχνίδια', 'Κάγκελα ασφαλείας για μωρά', 'Κλιματισμός', 'Φορητοί ανεμιστήρες', 'Κεντρική θέρμανση', 'Θέρμανση - Κλιματιστικό με δύο μονάδες χωρίς αεραγωγό', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ηλεκτρική εστία', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Ταψί', 'Τραπεζαρία', 'Αίθριο ή μπαλκόνι', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Επιτρέπεται αποθήκευση αποσκευών']",134,1340,43
38.11726,20.6282,https://www.airbnb.gr/rooms/44401400?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Peaceful studio in Vlachata- Ήσυχο στούντιο με θέα,2,2,1,1,"['Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Ιδιωτική είσοδος', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",128,1274,14
38.12485,20.51682,https://www.airbnb.gr/rooms/52996086?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Συλλογή πολυτελών σουιτών Archontariki No. 4,1,2,1,1,"['Σίδερο', 'Κουνουπιέρα', 'Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα', 'Ιδιωτική είσοδος']",89,881,7
38.1284,20.51215,https://www.airbnb.gr/rooms/53784391?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Στούντιο Aroma 4,2,3,1,1,"['Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Ψυγείο', 'Πιάτα και μαχαιροπίρουνα', 'Ιδιωτική είσοδος', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",89,881,16
38.3319,20.545,https://www.airbnb.gr/rooms/3560385?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Εξοχικά σπίτια Μύρτος, Πολύμνια",1,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Κλασική καλωδιακή τηλεόραση', 'Βρεφική κούνια', 'Κλιματισμός', 'Ανεμιστήρας οροφής', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",104,1037,24
38.4624,20.5536,https://www.airbnb.gr/rooms/12844633?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Διαμέρισμα Μανιάτα #4,1,2,1,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Κλασική καλωδιακή τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Πλυντήριο πιάτων', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι', 'Είδη παραλίας', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",89,881,30
38.1874,20.50853,https://www.airbnb.gr/rooms/38385465?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Στούντιο Liberis,2,4,5,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Πάρκο/κούνια ταξιδιού', 'Καρεκλάκι μωρού', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Κουζίνα', 'Αίθριο ή μπαλκόνι: Κοινόχρηστη παροχή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα']",148,1479,22
38.1576,20.4782,https://www.airbnb.gr/rooms/21903423?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Κομψή σουίτα στο Μαλιμπού με βεράντα III,2,3,1,1,"['Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Αφρόλουτρο', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: ντουλάπα', 'HDTV 25"" με Κλασική καλωδιακή τηλεόραση', 'Κεντρικός κλιματισμός', 'Wifi', 'Κουζίνα', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ψυγειάκι', 'Επαγωγική εστία', 'Βραστήρας', 'Καφετιέρα: Nespresso', 'Ποτήρια κρασιού', 'Καφές', 'Τραπεζαρία', 'Πρόσβαση σε παραλία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου: με κάρβουνο', 'Δωρεάν πάρκινγκ εντός κτιρίου στην ιδιοκτησία', 'Μονώροφο σπίτι', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Διατίθενται υπηρεσίες καθαρισμού κατά τη διάρκεια της διαμονής', 'Κουτί φύλαξης κλειδιών']",101,1006,36
38.1132,20.5575,https://www.airbnb.gr/rooms/19192893?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Alexander διαμέρισμα 1,2,3,1,1,"['Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Αφρόλουτρο', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'ΤΗΛΕΌΡΑΣΗ 27""', 'Κάγκελα ασφαλείας για μωρά', 'Κλιματιστικό με δύο μονάδες χωρίς αεραγωγό', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Πρόσβαση σε παραλία', 'Αίθριο ή μπαλκόνι: Κοινόχρηστη παροχή', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",58,576,35
38.10863,20.52335,https://www.airbnb.gr/rooms/41610887?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Casa de Rosa 2,2,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Θησαυροφυλάκιο', 'Κουνουπιέρα', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'HDTV 32""', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Κάγκελα ασφαλείας για μωρά', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ψυγειάκι', 'Καταψύκτης', 'Κουζίνα', 'Βραστήρας', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Πισίνα', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",212,2115,39
38.16331,20.47938,https://www.airbnb.gr/rooms/19551718?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Διαμερίσματα Lardigo - Άμμος,2,4,1,2,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Ηλεκτρική εστία', 'Καφετιέρα', 'Ταψί', 'Μπροστά στο νερό', 'Πρόσβαση σε παραλία – Μπροστά σε παραλία', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Ο οικοδεσπότης σας υποδέχεται']",53,529,24
