latitude,longitude,url,Name,Beds,Visitors,Bathrooms,Bedrooms,Amenities,PricePerNight,Total_Price,#_of_Amenities
38.21164,20.42803,https://www.airbnb.gr/rooms/45172119?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Villa Aithra ||||,2,4,2,1,"['Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Τηλεόραση', 'Ανεμιστήρας οροφής', 'Φορητοί ανεμιστήρες', 'Θέρμανση', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Κουζίνα', 'Φούρνος', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Μονώροφο σπίτι', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",98,975,25
38.19439,20.43827,https://www.airbnb.gr/rooms/17757222?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,4 Seasons Studios (ισόγειο (I-2),1,3,1,1,"['Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Αίθριο ή μπαλκόνι', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ασανσέρ', 'Ο οικοδεσπότης σας υποδέχεται']",49,488,22
38.21453,20.43015,https://www.airbnb.gr/rooms/50994696?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,VillAura,5,4,1,2,"['Θέα στον κήπο', 'Θέα στο βουνό', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Πλυντήριο ρούχων: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Σύνδεση ethernet', 'HDTV 32"" με Netflix', 'Βιβλία και αναγνωστικό υλικό', 'Πάρκο/κούνια ταξιδιού - διατίθεται κατόπιν αιτήματος', 'Παιδικά βιβλία και παιχνίδια', 'Καρεκλάκι μωρού', 'Καλύμματα για πρίζες', 'Επιτραπέζια παιχνίδια', 'Κλιματισμός', 'Φορητοί ανεμιστήρες', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Ποτήρια κρασιού', 'Ταψί', 'Μίξερ', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου: με κάρβουνο', 'Είδη παραλίας', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται το κάπνισμα']",157,1563,48
38.43804,20.56743,https://www.airbnb.gr/rooms/32260365?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Anthi 's House,3,4,5,2,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν Pantene', 'Αφρόλουτρο/σαπούνι σώματος Palmolive', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Σύνδεση ethernet', 'Τηλεόραση', 'Τραπέζι του πινγκ πονγκ', 'Πάρκο/κούνια ταξιδιού - διατίθεται κατόπιν αιτήματος', 'Φορητοί ανεμιστήρες', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Ταψί', 'Καφές', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Ο οικοδεσπότης σας υποδέχεται']",106,1058,45
38.17626,20.48439,https://www.airbnb.gr/rooms/36760190?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,John 's Apartment 3 στο Αργοστόλι,1,3,1,1,"['Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Παιδικά βιβλία και παιχνίδια', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Αίθριο ή μπαλκόνι']",137,1363,13
38.2531,20.6298,https://www.airbnb.gr/rooms/50222710?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,"Ωραίο, καθαρό στούντιο (αρ. 2), μπαλκόνι, θέα στο βουνό",3,3,1,1,"['Πιστολάκι μαλλιών', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Κοινόχρηστη πίσω αυλή – Με πλήρη περίφραξη']",64,635,16
38.20271,20.5204,https://www.airbnb.gr/rooms/51167937?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Kostas House,3,4,1,2,"['Θέα σε αυλή', 'Θέα στο βουνό', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'HDTV 32""', 'Πάρκο/κούνια ταξιδιού', 'Κλιματιστικό παραθύρου', 'Εσωτερικό τζάκι: με ξύλα', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή – Χωρίς πλήρη περίφραξη', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",143,1428,24
38.2524,20.648,https://www.airbnb.gr/rooms/619456014927831734?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Sami Appartment,3,3,1,2,"['Θέα στον κόλπο', 'Θέα σε λιμάνι', 'Θέα σε μαρίνα', 'Θέα στη θάλασσα', 'Μπανιέρα', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κλινοσκεπάσματα', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Μπροστά στο νερό', 'Πρόσβαση σε παραλία: Δημόσιο ή κοινόχρηστο', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Ο οικοδεσπότης σας υποδέχεται']",293,2928,30
38.1212,20.75083,https://www.airbnb.gr/rooms/32747623?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,ΣΤΟΎΝΤΙΟ M&amp;AMP;V,1,3,1,1,"['Μπανιέρα', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Απλώστρα ρούχων', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",156,1557,23
38.18737,20.48038,https://www.airbnb.gr/rooms/43597865?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Το Σπίτι της ΕΛΠΙΔΑΣ,2,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Πιάτα και μαχαιροπίρουνα', 'Ιδιωτική είσοδος', 'Δωρεάν πάρκινγκ στον δρόμο']",67,664,17
38.16854,20.4945,https://www.airbnb.gr/rooms/673878026821765483?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Ostria Apartment,1,3,1,1,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Μαλακτικό', 'Είδη πρώτης ανάγκης', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Wifi', 'Κουζίνα', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",177,1763,12
38.10341,20.57004,https://www.airbnb.gr/rooms/842544966466400910?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,"Thanasis Apartments, near beach",4,4,1,2,"['Κλιματισμός', 'Ανιχνευτής καπνού', 'Ανιχνευτής μονοξειδίου του άνθρακα', 'Πυροσβεστήρας', 'Wifi', 'Κουζίνα', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",67,663,9
38.2022,20.5197,https://www.airbnb.gr/rooms/24741000?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Αγροτόσπιτο Κρούσου,2,4,1,1,"['Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Αφρόλουτρο', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'HDTV με Κλασική καλωδιακή τηλεόραση', 'Βιβλία και αναγνωστικό υλικό', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Παιδικά βιβλία και παιχνίδια', 'Καρεκλάκι μωρού', 'Καλύμματα για πρίζες', 'Επιτραπέζια παιχνίδια', 'Κεντρικός κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Ταψί', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Καφές', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Πίσω αυλή', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Ο οικοδεσπότης σας υποδέχεται', 'Κουτί φύλαξης κλειδιών']",110,1092,51
38.077,20.77338,https://www.airbnb.gr/rooms/837586977421620215?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Το Lilac House Kefalonia,2,4,1,2,"['Μπανιέρα', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν Banana Food', 'Μαλακτικό μαλλιών Banana Food', 'Αφρόλουτρο/σαπούνι σώματος Honey', 'Μπιντές', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων', 'Στεγνωτήριο – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Απλώστρα ρούχων', 'Κουνουπιέρα', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Ηχοσύστημα με Bluetooth και Aux', 'Εξοπλισμός γυμναστικής: βάρη, στρώμα γιόγκα', 'Βιβλία και αναγνωστικό υλικό', 'Κλιματισμός', 'Εσωτερικό τζάκι: με ξύλα', 'Ανεμιστήρας οροφής', 'Φορητοί ανεμιστήρες', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Πλυντήριο πιάτων', 'Φούρνος από ανοξείδωτο ατσάλι', 'Βραστήρας', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Καφές', 'Τραπεζαρία', 'Πρόσβαση σε παραλία: Δημόσιο ή κοινόχρηστο', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου: με κάρβουνο', 'Είδη παραλίας', 'Ξαπλώστρες', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Πισίνα: Ιδιωτική παροχή: - διατίθεται όλο τον χρόνο', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Διατίθενται υπηρεσίες καθαρισμού κατά τη διάρκεια της διαμονής']",101,1005,59
38.29812,20.59899,https://www.airbnb.gr/rooms/844187213995450987?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Η σοφίτα της Χριστίνας,2,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση - Κλιματιστικό με δύο μονάδες χωρίς αεραγωγό', 'Πυροσβεστήρας', 'Wifi', 'Κουζίνα', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",78,774,18
38.17547,20.485,https://www.airbnb.gr/rooms/572861860203372301?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Σοφίτα απελευθερωτή,2,4,1,2,"['Θέα στον κόλπο', 'Θέα στον ορίζοντα της πόλης', 'Θέα σε λιμάνι', 'Θέα σε μαρίνα', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Μπανιέρα', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'ΤΗΛΕΌΡΑΣΗ 42""', 'Κλιματισμός', 'Φορητοί ανεμιστήρες', 'Φορητό θερμαντικό σώμα', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Ηλεκτρική εστία', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα: κλασική καφετιέρα φίλτρου, μηχανή για εσπρέσο', 'Ποτήρια κρασιού', 'Ταψί', 'Τραπεζαρία', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",141,1410,46
38.16652,20.57661,https://www.airbnb.gr/rooms/49072789?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,San Gerasimo (Amazing View),2,3,1,0,"['Θέα στο βουνό', 'Θέα σε κοιλάδα', 'Θέα σε αμπελώνες', 'Θέα στον ορίζοντα της πόλης', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Μαλακτικό', 'Αφρόλουτρο/σαπούνι σώματος', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Αφρόλουτρο', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων', 'HDTV', 'Ηχοσύστημα', 'Ανεμιστήρας οροφής', 'Φορητοί ανεμιστήρες', 'Ανιχνευτής καπνού', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ψυγειάκι', 'Κουζίνα', 'Φούρνος', 'Ποτήρια κρασιού', 'Ταψί', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Καφές', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",53,529,43
38.2278,20.5122,https://www.airbnb.gr/rooms/31258855?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Άνετο Οικογενειακό Διαμέρισμα Δήμητρας,4,5,1,2,"['Θέα στο βουνό', 'Θέα στη θάλασσα', 'Μπανιέρα', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Καλύμματα για πρίζες', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Ταψί', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",88,878,36
38.22628,20.51384,https://www.airbnb.gr/rooms/41292633?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Το διαμέρισμα της Marianna,4,6,2,3,"['Θέα στον ορίζοντα της πόλης', 'Θέα σε λιμάνι', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Θέα σε θέρετρο', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'HDTV με Netflix, Κλασική καλωδιακή τηλεόραση', 'Φορητό κλιματιστικό', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Καφετιέρα', 'Πρόσβαση σε παραλία', 'Ιδιωτική είσοδος', 'Πρόσβαση σε θέρετρο', 'Αίθριο ή μπαλκόνι: Κοινόχρηστη παροχή', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία']",157,1563,29
38.43804,20.56743,https://www.airbnb.gr/rooms/32260365?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Anthi 's House,3,4,5,2,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν Pantene', 'Αφρόλουτρο/σαπούνι σώματος Palmolive', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Σύνδεση ethernet', 'Τηλεόραση', 'Τραπέζι του πινγκ πονγκ', 'Πάρκο/κούνια ταξιδιού - διατίθεται κατόπιν αιτήματος', 'Φορητοί ανεμιστήρες', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Ταψί', 'Καφές', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Ο οικοδεσπότης σας υποδέχεται']",149,1481,45
38.18704,20.52896,https://www.airbnb.gr/rooms/26267242?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,Dina 's Country House Razata Village,2,4,5,2,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Κλασική καλωδιακή τηλεόραση', 'Προστατευτικά για τζάκι', 'Κλιματισμός', 'Εσωτερικό τζάκι', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Πίσω αυλή', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Μονώροφο σπίτι', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπεται το κάπνισμα', 'Ο οικοδεσπότης σας υποδέχεται']",106,1060,34
38.1817,20.48847,https://www.airbnb.gr/rooms/817835520288852988?adults=3&check_in=2023-08-20&check_out=2023-08-30&previous_page_section_name=1000,"La Casita, ένα ολοκαίνουργιο διαμέρισμα στο κέντρο",4,4,1,2,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Σίδερο', 'Απλώστρα ρούχων', 'Θησαυροφυλάκιο', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'HDTV 55"" με Chromecast', 'Βιβλία και αναγνωστικό υλικό', 'Πάρκο/κούνια ταξιδιού - διατίθεται κατόπιν αιτήματος', 'Παιδικά βιβλία και παιχνίδια για ηλικίες 2-5 ετών, 5-10 ετών και 10 ετών και άνω', 'Βρεφικό μπάνιο', 'Παιδικά μαχαιροπήρουνα', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ηλεκτρική εστία', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα: κλασική καφετιέρα φίλτρου, Nespresso', 'Ποτήρια κρασιού', 'Ταψί', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",151,1506,38
